日期,西德州(美元/桶),杜拜(美元/桶),布蘭特(美元/桶),備註
20200910,37.2,39.04,38.93,
20200909,38,39.73,39.83,
20200908,36.82,38.58,38.51,
20200907,41.34,41.46,40.66,
20200904,39.64,42.08,40.88,
20200903,41.34,43.31,42.67,
20200902,42.71,43.95,42.65,
20200901,42.71,45.15,45.9,
20200831,42.56,44.54,N/A,
20200828,42.91,44.71,45.39,
20200827,42.83,44.29,44.86,
20200826,43.16,44.83,45.93,
20200825,43.12,45.14,46.2,
20200824,42.39,44.15,44.33,
20200821,42.27,43.48,43.84,
20200820,42.54,43.6,44.45,
20200819,42.86,43.79,45.08,
20200818,42.84,43.72,44.88,
20200817,42.84,43.73,44.83,
20200814,42,43.18,44.96,
20200813,42.21,43.58,45.01,
20200812,42.55,43.92,45.01,
20200811,41.48,43.46,43.65,
20200810,41.89,43.84,44.15,
20200807,41.11,43.2,44.4,
20200806,41.88,43.86,45.06,
20200805,42.2,43.94,45.02,
20200804,41.62,43.24,43.95,
20200803,40.78,42.97,43.52,
20200731,40.05,43.11,43.12,
20200730,39.8,42.64,43.32,
20200729,41.08,42.9,43.49,
20200728,40.84,42.44,43.08,
20200727,41.41,42.65,43.34,
20200724,41.21,42.71,43.36,
20200723,40.97,42.8,43.02,
20200722,41.83,43.77,43.96,
20200721,41.71,43.29,43.95,
20200720,40.78,42.06,43.17,
20200717,40.5,42.03,43.49,
20200716,40.69,42.51,43.72,
20200715,41.15,43.21,43.88,
20200714,40.25,42.96,43.21,
20200713,40.01,42.03,42.32,
20200710,40.51,42.95,43.15,
20200709,39.59,42.01,42.31,
20200708,40.86,42.75,43.72,
20200707,40.54,42.09,43.22,
20200706,40.46,42.31,42.83,
20200703,N/A,42.09,42.91,
20200702,40.52,42.26,43.02,
20200701,39.83,41.46,42.29,
20200630,39.22,41.61,41.49,
20200629,39.62,41.48,41.58,
20200626,38.48,40.61,40.61,
20200625,38.56,41.04,41.47,
20200624,37.81,39.93,40.39,
20200623,40.35,41.8,42.45,
20200622,40.55,42.46,43.14,
20200619,39.67,41.25,42.04,
20200618,38.74,40.91,41.7,
20200617,37.86,39.31,40.34,
20200616,38.21,39.17,40.62,
20200615,37.02,38.94,39.62,
20200612,36.19,38.16,38.82,
20200611,36.38,37.79,37.48,
20200610,39.49,40.2,40.84,
20200609,38.93,39.71,40.17,
20200608,38.12,40.57,39.65,
20200605,39.44,41.28,40.82,
20200604,37.37,39.22,38.29,
20200603,37.28,37.91,37.65,
20200602,36.83,39.12,37.7,
20200601,35.44,37.76,37.02,
20200529,35.52,37.64,35.85,
20200528,33.62,35.74,34.12,
20200527,32.75,34.11,32.29,
20200526,34.6,36.1,33.76,
20200525,N/A,35.89,N/A,
20200522,33.34,35.4,33.79,
20200521,34.15,35.88,34.59,
20200520,33.06,35.25,34.8,
20200519,31.8,34.12,32.96,
20200518,31.33,35.49,34.08,
20200515,28.94,32.79,31.18,
20200514,26.9,32.46,29.68,
20200513,24.87,30.05,28.24,
20200512,25.26,29.38,26.17,
20200511,23.52,30.19,26.03,
20200508,24.23,31.1,24.07,
20200507,23.18,29.8,24.07,
20200506,23.38,29.72,24.33,
20200505,24.06,31.93,26.49,
20200504,19.97,28.21,21.13,
20200501,19.22,27.02,18.71,
20200430,18.73,29.13,17.71,
20200429,14.54,24.17,17.84,
20200428,11.9,21.57,16.08,
20200427,11.97,21.21,15.02,
20200424,15.49,21.87,16.2,
20200423,14.81,21.73,15.23,
20200422,13.59,20.68,14.24,
20200421,8.86,18.3,11.33,
20200420,-37.03,25.22,18.15,
20200417,18.26,26.98,19.66,
20200416,19.77,26.44,19.5,
20200415,19.91,24.67,20.1,
20200414,20.1,26.71,22.24,
20200413,22.31,30.65,N/A,
20200409,22.85,28.81,20.19,
20200408,24.92,31.27,25.97,
20200407,23.49,31.98,22.48,
20200406,26.16,33.18,22.69,
20200403,28.31,33.76,24.29,
20200402,25.13,27.88,19.89,
20200401,20.23,24.44,15.55,
20200331,20.46,26.55,14.73,
20200330,13.35,23.75,19.37,
20200327,14.73,24.66,22.18,
20200326,15.85,26.29,23.78,
20200325,20.25,26.67,25.05,
20200324,20.78,27.88,25.25,
20200323,23.28,27.38,24.88,
20200320,19.43,26.4,24.14,
20200319,25.04,28.36,25.32,
20200318,20.43,28.52,24.92,
20200317,26.91,29.34,26.98,
20200316,28.91,30.44,28.3,
20200313,31.67,33.3,32.78,
20200312,31.51,31.92,30.95,
20200311,33.08,35.02,34.95,
